Time,Sender_account,Receiver_account,Amount,Is_laundering,Laundering_type,Days_Since_Start,Year,Month,Day,Payment_type_Cash Deposit,Payment_type_Cash Withdrawal,Payment_type_Cheque,Payment_type_Credit card,Payment_type_Cross-border,Payment_type_Debit card,Sender_Info,Receiver_Info
20059,371372286,2487415444,5177.37,1,Structuring,183,2023,4,8,False,False,True,False,False,False,France - US dollar,India - Dirham
9080,6654604883,6092572903,35676.12,1,Gather-Scatter,135,2023,2,19,False,False,False,False,False,False,France - US dollar,India - Dirham
43476,4503049074,2817594182,5094.17,1,Smurfing,165,2023,3,21,True,False,False,False,False,False,France - US dollar,India - Dirham
53930,7147448786,5557620276,170.03,1,Cash_Withdrawal,276,2023,7,10,False,True,False,False,False,False,France - US dollar,India - Dirham
71730,8928480899,8131736427,19147.513529755983,1,Cycle,123,2023,2,7,False,False,False,True,False,False,France - US dollar,India - Dirham
56896,7135588068,3474569692,2363.4,1,Smurfing,123,2023,2,7,True,False,False,False,False,False,France - US dollar,India - Dirham
46599,9155699733,8558866681,4177.42,1,Structuring,66,2022,12,12,False,False,True,False,False,False,France - US dollar,Germany - Yen
54052,7754711202,4345836865,1747.4,1,Smurfing,69,2022,12,15,True,False,False,False,False,False,France - US dollar,India - Dirham
48535,5770772598,7661080845,6120.57,1,Fan_Out,86,2023,1,1,False,False,False,False,False,True,France - US dollar,India - Dirham
64473,4968528728,1991927698,3410.35,1,Scatter-Gather,139,2023,2,23,False,False,False,False,False,True,France - US dollar,India - Dirham
81175,6855864868,7290877489,6901.0,1,Deposit-Send,106,2023,1,21,False,False,False,False,True,False,France - US dollar,Albania - Albanian lek
59129,1646782694,5433582130,4169.660238730636,1,Scatter-Gather,202,2023,4,27,False,False,False,False,True,False,Albania - US dollar,India - Dirham
61078,9309422280,6938688767,7746.66,1,Bipartite,182,2023,4,7,False,False,False,True,False,False,France - US dollar,India - Dirham
60099,9572566560,6985374793,2688.56,1,Structuring,30,2022,11,6,False,False,False,False,False,False,France - US dollar,India - Dirham
67134,8035526694,873379848,11415.54,1,Stacked Bipartite,115,2023,1,30,False,False,False,False,True,False,France - US dollar,Albania - Swiss franc
71598,8094325065,1792169085,5309.43,1,Deposit-Send,259,2023,6,23,True,False,False,False,False,False,France - US dollar,India - Dirham
31334,2824945595,4313969333,7864.41,1,Deposit-Send,50,2022,11,26,False,False,True,False,False,False,France - US dollar,India - Dirham
9848,5579295130,8512615721,4680.36,1,Behavioural_Change_1,180,2023,4,5,False,False,False,False,False,False,France - US dollar,India - Dirham
41029,6088569153,5098225823,75.89,1,Cash_Withdrawal,2,2022,10,9,False,True,False,False,False,False,France - US dollar,Albania - UK pounds
67568,1271386325,5612878594,6040.02,1,Scatter-Gather,209,2023,5,4,False,False,False,True,False,False,France - US dollar,India - Dirham
58277,1085907887,9998803508,8207.87,1,Bipartite,97,2023,1,12,False,False,True,False,False,False,France - US dollar,India - Dirham
57955,7255947810,7996222582,5322.79,1,Stacked Bipartite,280,2023,7,14,False,False,False,False,False,True,France - US dollar,India - Dirham
34764,9862053017,2264961913,6728.76,1,Smurfing,59,2022,12,5,True,False,False,False,False,False,France - US dollar,India - Dirham
57319,9544431251,9910943672,5198.04,1,Behavioural_Change_2,213,2023,5,8,False,False,False,False,True,False,France - US dollar,Austria - US dollar
66098,930728348,2060128523,3612.89,1,Deposit-Send,259,2023,6,23,True,False,False,False,False,False,France - US dollar,India - Dirham
2028,9710838491,93722998,221.37,1,Cash_Withdrawal,40,2022,11,16,False,True,False,False,False,False,France - US dollar,Austria - Pakistani rupee
27260,5939286319,8327388411,1418.15,1,Smurfing,102,2023,1,17,True,False,False,False,False,False,France - US dollar,India - Dirham
58668,4418160824,2818962714,5420.15,1,Stacked Bipartite,257,2023,6,21,False,False,False,False,False,True,France - US dollar,India - Dirham
83922,60956274,3754234469,5530.56,1,Structuring,121,2023,2,5,False,False,False,False,True,False,France - US dollar,France - Yen
41973,125653693,262957163,11472.004900223696,1,Layered_Fan_Out,294,2023,7,28,False,False,False,True,False,False,France - US dollar,India - Dirham
49276,1051488148,3944011212,11981.895388033476,1,Cycle,94,2023,1,9,False,False,False,False,True,False,Albania - Mexican Peso,India - Dirham
11985,7921895726,8159643557,36460.4,1,Scatter-Gather,261,2023,6,25,False,False,True,False,False,False,France - US dollar,India - Dirham
14262,3864360347,7262678088,75.99,1,Cash_Withdrawal,59,2022,12,5,False,True,False,False,False,False,France - US dollar,India - Dirham
61369,9382188772,9934860809,165883.39,1,Single_large,128,2023,2,12,False,False,False,True,False,False,France - US dollar,India - Dirham
15041,3973528552,263801393,5055.17,1,Layered_Fan_In,260,2023,6,24,False,False,False,False,True,False,France - US dollar,Germany - Albanian lek
79471,1636424035,2494378514,43523.13,1,Bipartite,314,2023,8,17,False,False,False,True,False,False,France - US dollar,India - Dirham
20230,6860797177,5129661746,332.36,1,Cash_Withdrawal,12,2022,10,19,False,True,False,False,False,False,France - US dollar,India - Dirham
83644,7537039995,2010672441,22084.58,1,Stacked Bipartite,229,2023,5,24,False,False,False,True,False,False,France - US dollar,India - Dirham
86116,8913863501,2025444470,2008.44,1,Behavioural_Change_2,257,2023,6,21,False,False,False,False,True,False,France - US dollar,France - Pakistani rupee
60036,8539953506,7945408588,4526.8,1,Behavioural_Change_1,125,2023,2,9,False,False,False,True,False,False,France - US dollar,India - Dirham
7342,1369632785,3166538889,4579.71,1,Structuring,97,2023,1,12,False,False,True,False,False,False,France - US dollar,India - Dirham
35102,7656249917,3001717656,7417.74,1,Gather-Scatter,14,2022,10,21,False,False,False,False,False,False,France - US dollar,India - Dirham
83313,4525011568,1998445733,7443.59,1,Stacked Bipartite,46,2022,11,22,False,False,False,True,False,False,France - US dollar,India - Dirham
43383,1792169085,6231374627,3609.68,1,Deposit-Send,131,2023,2,15,False,False,False,False,False,True,France - US dollar,India - Dirham
39711,7092670704,618621750,276.2,1,Cash_Withdrawal,312,2023,8,15,False,True,False,False,False,False,France - US dollar,Germany - Albanian lek
67656,2420714104,9965419082,9672.89,1,Deposit-Send,64,2022,12,10,True,False,False,False,False,False,France - US dollar,India - Dirham
44268,8856680971,7248487713,92.86,1,Cash_Withdrawal,259,2023,6,23,False,True,False,False,False,False,France - US dollar,India - Dirham
52771,1813079910,7417137272,18935.15,1,Deposit-Send,28,2022,11,4,False,False,False,False,True,False,France - US dollar,Austria - US dollar
53017,8185097615,4306436131,2755.22,1,Smurfing,193,2023,4,18,True,False,False,False,False,False,France - US dollar,India - Dirham
83536,3130229847,8702761939,8060.78,1,Structuring,131,2023,2,15,False,False,False,False,True,False,France - US dollar,Albania - Naira
47132,4474127015,1321198619,6685.97,1,Deposit-Send,233,2023,5,28,True,False,False,False,False,False,France - US dollar,India - Dirham
75850,36791025,1286212819,5939.157221254588,1,Scatter-Gather,300,2023,8,3,False,False,False,True,False,False,France - US dollar,India - Dirham
75287,8950469456,7201819111,9576.38,1,Bipartite,191,2023,4,16,False,False,False,False,True,False,France - US dollar,France - UK pounds
50948,6033593163,182554113,11126.58,1,Layered_Fan_In,261,2023,6,25,False,False,False,False,False,True,France - US dollar,India - Dirham
36318,9710838491,93722998,40.87,1,Cash_Withdrawal,127,2023,2,11,False,True,False,False,False,False,France - US dollar,Austria - Pakistani rupee
77589,3364882926,4886077062,12526.31,1,Stacked Bipartite,167,2023,3,23,False,False,False,False,True,False,Albania - Swiss franc,India - Dirham
74110,4050812462,5348476278,6844.14,1,Structuring,252,2023,6,16,False,False,False,True,False,False,France - US dollar,India - Dirham
71030,8178792185,4723035903,3768.3,1,Structuring,13,2022,10,20,False,False,False,False,True,False,France - US dollar,Albania - Yen
80081,8878654628,3166538889,6986.78,1,Structuring,57,2022,12,3,False,False,False,False,False,False,Germany - Albanian lek,India - Dirham
50518,3748489503,143779616,11447.11,1,Behavioural_Change_1,204,2023,4,29,False,False,False,False,True,False,France - US dollar,Albania - Swiss franc
31099,9155464524,386440627,7237.76,1,Structuring,96,2023,1,11,False,False,False,False,True,False,Albania - Dirham,Albania - Swiss franc
52062,6259321240,5953008705,19710.246491149803,1,Cycle,235,2023,5,30,False,False,False,False,True,False,Austria - Turkish lira,Austria - Naira
78130,2784565564,5979502122,51637.32750320159,1,Layered_Fan_In,135,2023,2,19,False,False,True,False,False,False,France - US dollar,India - Dirham
57960,2371835371,6742868205,589711.34,1,Single_large,38,2022,11,14,False,False,False,True,False,False,France - US dollar,India - Dirham
83017,4592762582,1130694712,3089.997843706792,1,Scatter-Gather,213,2023,5,8,False,False,False,False,False,True,France - US dollar,India - Dirham
74655,4611389784,115683040,5861.55,1,Deposit-Send,304,2023,8,7,True,False,False,False,False,False,France - US dollar,India - Dirham
15715,7219174047,8328969853,1807004.22,1,Over-Invoicing,83,2022,12,29,False,False,True,False,False,False,France - US dollar,India - Dirham
30300,5786856250,4418704346,12956.89049191705,1,Layered_Fan_Out,165,2023,3,21,False,False,False,False,False,True,France - US dollar,India - Dirham
37082,7092670704,618621750,114.12,1,Cash_Withdrawal,313,2023,8,16,False,True,False,False,False,False,France - US dollar,Germany - Albanian lek
60199,2448186727,3831299146,22162.35,1,Deposit-Send,29,2022,11,5,True,False,False,False,False,False,France - US dollar,India - Dirham
63564,6911637393,2987279234,6862.51,1,Structuring,119,2023,2,3,False,False,True,False,False,False,France - US dollar,India - Dirham
49622,9743298596,4439492392,4269.19,1,Layered_Fan_Out,285,2023,7,19,False,False,False,True,False,False,France - US dollar,India - Dirham
55268,7264425014,6844529387,6294.78,1,Structuring,213,2023,5,8,False,False,False,False,False,False,France - US dollar,India - Dirham
43750,4014748430,5004753700,10255.09239026716,1,Layered_Fan_Out,22,2022,10,29,False,False,False,False,True,False,France - US dollar,Germany - Euro
1995,5579952282,5279485005,276.81,1,Cash_Withdrawal,152,2023,3,8,False,True,False,False,False,False,France - US dollar,Albania - Swiss franc
33302,3780107354,7815886723,15883.27,1,Bipartite,176,2023,4,1,False,False,False,False,False,True,France - US dollar,India - Euro
4541,1235653887,8352414724,3686.33,1,Deposit-Send,240,2023,6,4,True,False,False,False,False,False,France - US dollar,India - Dirham
85581,3994438152,7840328636,177.08,1,Cash_Withdrawal,277,2023,7,11,False,True,False,False,False,False,France - US dollar,India - Dirham
77981,1450097940,7067082284,9055.02,1,Fan_In,40,2022,11,16,False,False,False,True,False,False,France - US dollar,India - Dirham
61587,2820805407,1873312167,223.72,1,Cash_Withdrawal,164,2023,3,20,False,True,False,False,False,False,France - US dollar,Germany - Euro
55631,9873543889,5709569908,8737.43,1,Structuring,161,2023,3,17,False,False,False,True,False,False,France - US dollar,India - Dirham
85382,3682462176,1315814621,19147.9,1,Gather-Scatter,50,2022,11,26,False,False,False,True,False,False,France - US dollar,India - Dirham
82013,4973834773,3140946181,6191.39,1,Structuring,127,2023,2,11,False,False,False,True,False,False,France - US dollar,India - Dirham
37771,6208510722,9178187067,8216.83,1,Layered_Fan_In,179,2023,4,4,False,False,False,False,False,False,France - US dollar,India - Dirham
41354,5401084157,7218608806,8658.97,1,Deposit-Send,280,2023,7,14,True,False,False,False,False,False,France - US dollar,India - Dirham
62201,3837607024,1496694897,3398.77,1,Smurfing,160,2023,3,16,True,False,False,False,False,False,France - US dollar,India - Dirham
68516,5765967736,6560543332,7770.5,1,Structuring,252,2023,6,16,False,False,True,False,False,False,France - US dollar,India - Dirham
84887,2060128523,4295141338,2457.84,1,Deposit-Send,61,2022,12,7,False,False,False,False,True,False,France - US dollar,Germany - Dirham
39301,2721495165,578955379,7225.4,1,Layered_Fan_In,218,2023,5,13,False,False,False,False,False,False,France - US dollar,India - Dirham
74733,6123762963,1890155889,5741.07,1,Behavioural_Change_1,21,2022,10,28,False,False,False,False,False,False,France - US dollar,India - Dirham
38898,4035439288,8928646331,3984.3,1,Behavioural_Change_1,93,2023,1,8,False,False,False,False,False,False,France - US dollar,India - Dirham
61472,1722676839,9039405180,3404.73,1,Smurfing,159,2023,3,15,True,False,False,False,False,False,France - US dollar,India - Dirham
41035,8418082420,4251616670,5113.05,1,Layered_Fan_In,74,2022,12,20,False,False,False,False,False,True,France - US dollar,India - Dirham
45545,1370553330,9533674509,7070.92,1,Stacked Bipartite,262,2023,6,26,False,False,True,False,False,False,France - US dollar,Germany - Yen
19343,8748036762,2050928716,4925.09,1,Bipartite,218,2023,5,13,False,False,True,False,False,False,France - US dollar,India - Euro
85856,177691093,1594196487,159.75,1,Cash_Withdrawal,98,2023,1,13,False,True,False,False,False,False,France - US dollar,France - Pakistani rupee
80964,6652002274,8379323048,2638.07,1,Structuring,193,2023,4,18,False,False,False,False,True,False,France - US dollar,Albania - Indian rupee
45244,6586900632,6855864868,4194.88,1,Deposit-Send,201,2023,4,26,True,False,False,False,False,False,France - US dollar,India - Dirham
15841,5901930134,5214019804,1845.94,1,Behavioural_Change_1,281,2023,7,15,False,False,True,False,False,False,France - US dollar,India - Dirham
36928,4165469029,812023082,5071.48,1,Smurfing,129,2023,2,13,True,False,False,False,False,False,France - US dollar,India - Dirham
52128,2672956824,9844118084,1403.52,1,Smurfing,300,2023,8,3,True,False,False,False,False,False,France - US dollar,India - Dirham
33285,324610061,5057177083,2920.89,1,Behavioural_Change_2,117,2023,2,1,False,False,False,False,True,False,France - US dollar,Germany - Euro
79333,913103317,9658846243,8050.64,1,Deposit-Send,137,2023,2,21,True,False,False,False,False,False,France - US dollar,India - Dirham
66446,3428401141,620632688,2898.75,1,Fan_In,136,2023,2,20,False,False,True,False,False,False,France - US dollar,Germany - Swiss franc
56983,3556481259,5019320065,1225.09,1,Smurfing,42,2022,11,18,True,False,False,False,False,False,France - US dollar,India - Dirham
28911,6860797177,5129661746,223.57,1,Cash_Withdrawal,166,2023,3,22,False,True,False,False,False,False,France - US dollar,India - Dirham
53373,3474060395,3407427409,6366.549784631593,1,Cycle,154,2023,3,10,False,False,False,False,True,False,Albania - Swiss franc,India - Dirham
61285,3837607024,1496694897,4019.57,1,Smurfing,105,2023,1,20,True,False,False,False,False,False,France - US dollar,India - Dirham
58263,388147000,9050785104,4374.34,1,Deposit-Send,93,2023,1,8,True,False,False,False,False,False,France - US dollar,India - Dirham
46683,3994438152,7840328636,315.32,1,Cash_Withdrawal,69,2022,12,15,False,True,False,False,False,False,France - US dollar,India - Dirham
65991,7092670704,618621750,81.17,1,Cash_Withdrawal,314,2023,8,17,False,True,False,False,False,False,France - US dollar,Germany - Albanian lek
45892,5721256391,566452834,4757.33,1,Fan_Out,285,2023,7,19,False,False,False,False,True,False,France - US dollar,India - Moroccan dirham
58610,5990010057,2432879658,4580.9,1,Structuring,149,2023,3,5,False,False,False,False,True,False,Albania - Albanian lek,India - Dirham
39722,6394547764,4142649462,3092.98,1,Smurfing,308,2023,8,11,True,False,False,False,False,False,France - US dollar,India - Dirham
